,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,date,won
394,240.0,240.0,41.0,85.0,0.482,9.0,23.0,0.391,15.0,17.0,0.882,7.0,42.0,49.0,17.0,6.0,9.0,10.0,17.0,106.0,,,0.573,0.535,0.271,0.2,15.9,72.4,48.0,41.5,6.4,14.8,9.8,100.0,113.5,92.1,,,8.0,17.0,0.8,2.0,5.0,1.0,5.0,5.0,1.0,3.0,6.0,9.0,8.0,1.0,4.0,3.0,3.0,19.0,14.1,20.0,0.857,0.857,0.75,2.0,12.0,32.7,18.6,39.4,2.4,11.5,34.7,34.6,176.0,99.0,NYK,106,0,1,240.0,240.0,32.0,94.0,0.34,11.0,33.0,0.333,11.0,17.0,0.647,16.0,37.0,53.0,15.0,5.0,4.0,10.0,14.0,86.0,,,0.424,0.399,0.351,0.181,27.6,84.1,52.0,46.9,5.4,6.5,9.0,100.0,92.1,113.5,,,6.0,20.0,0.556,4.0,10.0,0.667,4.0,4.0,1.0,10.0,12.0,22.0,4.0,1.0,1.0,4.0,3.0,17.0,18.1,1.0,0.558,0.611,0.714,1.0,27.9,37.1,29.3,100.0,1.9,26.1,25.0,31.6,227.0,120.0,CLE,86,1,2020,2020-01-20,True
395,240.0,240.0,32.0,94.0,0.34,11.0,33.0,0.333,11.0,17.0,0.647,16.0,37.0,53.0,15.0,5.0,4.0,10.0,14.0,86.0,,,0.424,0.399,0.351,0.181,27.6,84.1,52.0,46.9,5.4,6.5,9.0,100.0,92.1,113.5,,,6.0,20.0,0.556,4.0,10.0,0.667,4.0,4.0,1.0,10.0,12.0,22.0,4.0,1.0,1.0,4.0,3.0,17.0,18.1,1.0,0.558,0.611,0.714,1.0,27.9,37.1,29.3,100.0,1.9,26.1,25.0,31.6,227.0,120.0,CLE,86,1,0,240.0,240.0,41.0,85.0,0.482,9.0,23.0,0.391,15.0,17.0,0.882,7.0,42.0,49.0,17.0,6.0,9.0,10.0,17.0,106.0,,,0.573,0.535,0.271,0.2,15.9,72.4,48.0,41.5,6.4,14.8,9.8,100.0,113.5,92.1,,,8.0,17.0,0.8,2.0,5.0,1.0,5.0,5.0,1.0,3.0,6.0,9.0,8.0,1.0,4.0,3.0,3.0,19.0,14.1,20.0,0.857,0.857,0.75,2.0,12.0,32.7,18.6,39.4,2.4,11.5,34.7,34.6,176.0,99.0,NYK,106,0,2020,2020-01-20,False
396,240.0,240.0,45.0,84.0,0.536,9.0,20.0,0.45,13.0,20.0,0.65,4.0,38.0,42.0,26.0,8.0,8.0,9.0,20.0,112.0,,,0.603,0.589,0.238,0.238,10.3,80.9,48.8,57.8,8.3,12.5,8.8,100.0,116.0,90.1,,,11.0,18.0,0.8,3.0,4.0,1.0,8.0,11.0,1.0,3.0,10.0,13.0,11.0,3.0,4.0,1.0,4.0,25.0,25.1,27.0,0.917,0.917,0.667,1.0,11.0,85.5,46.7,52.6,5.6,20.9,100.0,32.3,170.0,102.0,IND,112,0,1,240.0,240.0,30.0,84.0,0.357,4.0,20.0,0.2,23.0,26.0,0.885,9.0,35.0,44.0,13.0,7.0,3.0,13.0,20.0,87.0,,,0.456,0.381,0.238,0.31,19.1,89.7,51.2,43.3,7.3,4.7,12.0,100.0,90.1,116.0,,,5.0,16.0,0.5,1.0,4.0,1.0,6.0,7.0,1.0,3.0,8.0,9.0,3.0,2.0,1.0,4.0,4.0,17.0,10.2,-3.0,0.563,0.563,0.444,1.333,10.0,30.7,15.6,27.1,4.3,6.4,25.3,30.4,120.0,121.0,PHO,87,1,2020,2020-01-22,True
397,240.0,240.0,30.0,84.0,0.357,4.0,20.0,0.2,23.0,26.0,0.885,9.0,35.0,44.0,13.0,7.0,3.0,13.0,20.0,87.0,,,0.456,0.381,0.238,0.31,19.1,89.7,51.2,43.3,7.3,4.7,12.0,100.0,90.1,116.0,,,5.0,16.0,0.5,1.0,4.0,1.0,6.0,7.0,1.0,3.0,8.0,9.0,3.0,2.0,1.0,4.0,4.0,17.0,10.2,-3.0,0.563,0.563,0.444,1.333,10.0,30.7,15.6,27.1,4.3,6.4,25.3,30.4,120.0,121.0,PHO,87,1,0,240.0,240.0,45.0,84.0,0.536,9.0,20.0,0.45,13.0,20.0,0.65,4.0,38.0,42.0,26.0,8.0,8.0,9.0,20.0,112.0,,,0.603,0.589,0.238,0.238,10.3,80.9,48.8,57.8,8.3,12.5,8.8,100.0,116.0,90.1,,,11.0,18.0,0.8,3.0,4.0,1.0,8.0,11.0,1.0,3.0,10.0,13.0,11.0,3.0,4.0,1.0,4.0,25.0,25.1,27.0,0.917,0.917,0.667,1.0,11.0,85.5,46.7,52.6,5.6,20.9,100.0,32.3,170.0,102.0,IND,112,0,2020,2020-01-22,False
398,240.0,240.0,37.0,89.0,0.416,6.0,33.0,0.182,15.0,19.0,0.789,12.0,40.0,52.0,17.0,6.0,4.0,11.0,21.0,95.0,,,0.488,0.449,0.371,0.213,24.5,75.5,51.0,45.9,6.4,6.7,10.2,100.0,101.4,107.8,,,10.0,19.0,1.0,1.0,8.0,1.0,6.0,7.0,1.0,3.0,11.0,14.0,5.0,2.0,2.0,3.0,4.0,24.0,21.4,2.0,1.215,1.25,1.0,1.0,15.7,24.7,16.3,22.4,4.4,6.4,50.0,47.5,149.0,118.0,PHI,95,0,1,240.0,240.0,33.0,86.0,0.384,10.0,26.0,0.385,25.0,31.0,0.806,13.0,37.0,50.0,24.0,6.0,6.0,9.0,14.0,101.0,,,0.507,0.442,0.302,0.36,24.5,75.5,49.0,72.7,6.4,10.7,8.3,100.0,107.8,101.4,,,8.0,15.0,0.615,4.0,6.0,0.667,8.0,9.0,1.0,6.0,10.0,16.0,9.0,2.0,3.0,2.0,2.0,21.0,21.7,17.0,0.7,0.7,0.667,0.6,17.0,30.6,23.5,52.3,4.9,7.7,33.3,31.3,130.0,106.0,IND,101,1,2020,2020-01-13,False
399,240.0,240.0,33.0,86.0,0.384,10.0,26.0,0.385,25.0,31.0,0.806,13.0,37.0,50.0,24.0,6.0,6.0,9.0,14.0,101.0,,,0.507,0.442,0.302,0.36,24.5,75.5,49.0,72.7,6.4,10.7,8.3,100.0,107.8,101.4,,,8.0,15.0,0.615,4.0,6.0,0.667,8.0,9.0,1.0,6.0,10.0,16.0,9.0,2.0,3.0,2.0,2.0,21.0,21.7,17.0,0.7,0.7,0.667,0.6,17.0,30.6,23.5,52.3,4.9,7.7,33.3,31.3,130.0,106.0,IND,101,1,0,240.0,240.0,37.0,89.0,0.416,6.0,33.0,0.182,15.0,19.0,0.789,12.0,40.0,52.0,17.0,6.0,4.0,11.0,21.0,95.0,,,0.488,0.449,0.371,0.213,24.5,75.5,51.0,45.9,6.4,6.7,10.2,100.0,101.4,107.8,,,10.0,19.0,1.0,1.0,8.0,1.0,6.0,7.0,1.0,3.0,11.0,14.0,5.0,2.0,2.0,3.0,4.0,24.0,21.4,2.0,1.215,1.25,1.0,1.0,15.7,24.7,16.3,22.4,4.4,6.4,50.0,47.5,149.0,118.0,PHI,95,0,2020,2020-01-13,True
400,240.0,240.0,48.0,87.0,0.552,9.0,29.0,0.31,24.0,26.0,0.923,8.0,41.0,49.0,28.0,9.0,6.0,14.0,25.0,129.0,,,0.655,0.603,0.333,0.299,20.5,83.7,55.7,58.3,8.6,11.8,12.5,100.0,123.0,108.7,,,10.0,17.0,1.0,4.0,9.0,1.0,11.0,11.0,1.0,4.0,6.0,8.0,6.0,2.0,2.0,4.0,4.0,31.0,24.7,18.0,1.125,1.125,0.9,0.833,35.1,54.4,31.1,30.7,3.4,9.3,33.3,32.5,200.0,118.0,SAS,129,0,1,240.0,240.0,37.0,89.0,0.416,13.0,38.0,0.342,27.0,30.0,0.9,8.0,31.0,39.0,26.0,7.0,2.0,15.0,20.0,114.0,,,0.558,0.489,0.427,0.337,16.3,79.5,44.3,70.3,6.7,3.4,12.8,100.0,108.7,123.0,,,7.0,16.0,0.667,4.0,7.0,1.0,5.0,6.0,1.0,3.0,6.0,7.0,5.0,2.0,1.0,3.0,4.0,18.0,16.1,11.0,0.852,0.75,1.0,1.0,18.0,42.2,21.8,45.7,4.7,4.0,53.2,36.8,153.0,129.0,BOS,114,1,2020,2020-01-08,True
401,240.0,240.0,37.0,89.0,0.416,13.0,38.0,0.342,27.0,30.0,0.9,8.0,31.0,39.0,26.0,7.0,2.0,15.0,20.0,114.0,,,0.558,0.489,0.427,0.337,16.3,79.5,44.3,70.3,6.7,3.4,12.8,100.0,108.7,123.0,,,7.0,16.0,0.667,4.0,7.0,1.0,5.0,6.0,1.0,3.0,6.0,7.0,5.0,2.0,1.0,3.0,4.0,18.0,16.1,11.0,0.852,0.75,1.0,1.0,18.0,42.2,21.8,45.7,4.7,4.0,53.2,36.8,153.0,129.0,BOS,114,1,0,240.0,240.0,48.0,87.0,0.552,9.0,29.0,0.31,24.0,26.0,0.923,8.0,41.0,49.0,28.0,9.0,6.0,14.0,25.0,129.0,,,0.655,0.603,0.333,0.299,20.5,83.7,55.7,58.3,8.6,11.8,12.5,100.0,123.0,108.7,,,10.0,17.0,1.0,4.0,9.0,1.0,11.0,11.0,1.0,4.0,6.0,8.0,6.0,2.0,2.0,4.0,4.0,31.0,24.7,18.0,1.125,1.125,0.9,0.833,35.1,54.4,31.1,30.7,3.4,9.3,33.3,32.5,200.0,118.0,SAS,129,0,2020,2020-01-08,False
402,240.0,240.0,47.0,96.0,0.49,12.0,31.0,0.387,20.0,25.0,0.8,10.0,28.0,38.0,26.0,8.0,6.0,4.0,18.0,126.0,,,0.589,0.552,0.323,0.26,22.2,68.3,44.2,55.3,8.3,9.0,3.6,100.0,130.4,106.6,,,8.0,16.0,0.667,4.0,6.0,0.667,5.0,6.0,1.0,6.0,5.0,11.0,12.0,3.0,3.0,1.0,4.0,22.0,26.0,21.0,0.781,0.769,1.0,0.6,27.2,28.0,26.1,55.5,4.9,11.6,33.3,27.8,162.0,116.0,OKC,126,0,1,240.0,240.0,41.0,91.0,0.451,4.0,24.0,0.167,17.0,22.0,0.773,13.0,35.0,48.0,19.0,4.0,8.0,12.0,20.0,103.0,,,0.512,0.473,0.264,0.242,31.7,77.8,55.8,46.3,4.1,12.3,10.6,100.0,106.6,130.4,,,7.0,12.0,1.0,1.0,4.0,0.5,6.0,6.0,1.0,3.0,8.0,9.0,8.0,1.0,3.0,4.0,4.0,18.0,18.7,7.0,0.935,1.0,1.0,0.667,28.5,28.1,21.8,42.1,3.8,11.5,21.6,29.8,156.0,138.0,NYK,103,1,2020,2020-03-06,True
403,240.0,240.0,41.0,91.0,0.451,4.0,24.0,0.167,17.0,22.0,0.773,13.0,35.0,48.0,19.0,4.0,8.0,12.0,20.0,103.0,,,0.512,0.473,0.264,0.242,31.7,77.8,55.8,46.3,4.1,12.3,10.6,100.0,106.6,130.4,,,7.0,12.0,1.0,1.0,4.0,0.5,6.0,6.0,1.0,3.0,8.0,9.0,8.0,1.0,3.0,4.0,4.0,18.0,18.7,7.0,0.935,1.0,1.0,0.667,28.5,28.1,21.8,42.1,3.8,11.5,21.6,29.8,156.0,138.0,NYK,103,1,0,240.0,240.0,47.0,96.0,0.49,12.0,31.0,0.387,20.0,25.0,0.8,10.0,28.0,38.0,26.0,8.0,6.0,4.0,18.0,126.0,,,0.589,0.552,0.323,0.26,22.2,68.3,44.2,55.3,8.3,9.0,3.6,100.0,130.4,106.6,,,8.0,16.0,0.667,4.0,6.0,0.667,5.0,6.0,1.0,6.0,5.0,11.0,12.0,3.0,3.0,1.0,4.0,22.0,26.0,21.0,0.781,0.769,1.0,0.6,27.2,28.0,26.1,55.5,4.9,11.6,33.3,27.8,162.0,116.0,OKC,126,0,2020,2020-03-06,False
404,240.0,240.0,42.0,96.0,0.438,14.0,40.0,0.35,15.0,21.0,0.714,8.0,31.0,39.0,24.0,9.0,2.0,7.0,25.0,113.0,,,0.537,0.51,0.417,0.219,15.7,75.6,42.4,57.1,8.8,3.8,6.2,100.0,110.4,112.4,,,12.0,23.0,0.625,5.0,11.0,0.5,6.0,10.0,1.0,2.0,10.0,11.0,6.0,3.0,1.0,3.0,4.0,29.0,23.4,19.0,0.652,0.656,0.714,1.667,13.9,34.6,23.2,30.0,4.7,3.7,33.3,30.4,145.0,119.0,LAC,113,0,1,240.0,240.0,43.0,83.0,0.518,15.0,31.0,0.484,14.0,22.0,0.636,10.0,43.0,53.0,27.0,5.0,4.0,21.0,20.0,115.0,,,0.62,0.608,0.373,0.265,24.4,84.3,57.6,62.8,4.9,7.1,18.5,100.0,112.4,110.4,,,16.0,25.0,1.0,8.0,13.0,0.667,5.0,9.0,1.0,4.0,10.0,10.0,7.0,1.0,1.0,7.0,4.0,45.0,32.5,13.0,1.0,1.0,0.667,1.8,33.2,30.9,25.9,60.3,2.0,6.1,40.0,37.3,235.0,118.0,GSW,115,1,2022,2021-10-21,False
405,240.0,240.0,43.0,83.0,0.518,15.0,31.0,0.484,14.0,22.0,0.636,10.0,43.0,53.0,27.0,5.0,4.0,21.0,20.0,115.0,,,0.62,0.608,0.373,0.265,24.4,84.3,57.6,62.8,4.9,7.1,18.5,100.0,112.4,110.4,,,16.0,25.0,1.0,8.0,13.0,0.667,5.0,9.0,1.0,4.0,10.0,10.0,7.0,1.0,1.0,7.0,4.0,45.0,32.5,13.0,1.0,1.0,0.667,1.8,33.2,30.9,25.9,60.3,2.0,6.1,40.0,37.3,235.0,118.0,GSW,115,1,0,240.0,240.0,42.0,96.0,0.438,14.0,40.0,0.35,15.0,21.0,0.714,8.0,31.0,39.0,24.0,9.0,2.0,7.0,25.0,113.0,,,0.537,0.51,0.417,0.219,15.7,75.6,42.4,57.1,8.8,3.8,6.2,100.0,110.4,112.4,,,12.0,23.0,0.625,5.0,11.0,0.5,6.0,10.0,1.0,2.0,10.0,11.0,6.0,3.0,1.0,3.0,4.0,29.0,23.4,19.0,0.652,0.656,0.714,1.667,13.9,34.6,23.2,30.0,4.7,3.7,33.3,30.4,145.0,119.0,LAC,113,0,2022,2021-10-21,True
406,240.0,240.0,35.0,96.0,0.365,11.0,37.0,0.297,21.0,31.0,0.677,14.0,27.0,41.0,14.0,9.0,6.0,10.0,21.0,102.0,,,0.465,0.422,0.385,0.323,25.5,64.3,42.3,40.0,9.2,10.5,8.4,100.0,104.1,118.4,,,6.0,18.0,0.5,3.0,10.0,1.0,5.0,6.0,1.0,5.0,9.0,14.0,8.0,3.0,2.0,3.0,4.0,20.0,17.0,12.0,0.658,0.625,0.8,1.0,15.6,36.8,24.8,51.3,5.9,8.0,23.5,28.0,147.0,128.0,POR,102,0,1,240.0,240.0,44.0,89.0,0.494,13.0,32.0,0.406,15.0,21.0,0.714,15.0,41.0,56.0,25.0,7.0,9.0,14.0,28.0,116.0,,,0.59,0.567,0.36,0.236,35.7,74.5,57.7,56.8,7.1,15.3,12.5,100.0,118.4,104.1,,,9.0,15.0,1.0,2.0,6.0,1.0,4.0,6.0,1.0,5.0,7.0,10.0,8.0,2.0,2.0,4.0,6.0,23.0,20.4,20.0,1.389,1.5,1.0,1.0,46.8,31.7,30.4,55.2,5.8,6.7,33.3,31.1,190.0,113.0,MIN,116,1,2020,2020-01-09,False
407,240.0,240.0,44.0,89.0,0.494,13.0,32.0,0.406,15.0,21.0,0.714,15.0,41.0,56.0,25.0,7.0,9.0,14.0,28.0,116.0,,,0.59,0.567,0.36,0.236,35.7,74.5,57.7,56.8,7.1,15.3,12.5,100.0,118.4,104.1,,,9.0,15.0,1.0,2.0,6.0,1.0,4.0,6.0,1.0,5.0,7.0,10.0,8.0,2.0,2.0,4.0,6.0,23.0,20.4,20.0,1.389,1.5,1.0,1.0,46.8,31.7,30.4,55.2,5.8,6.7,33.3,31.1,190.0,113.0,MIN,116,1,0,240.0,240.0,35.0,96.0,0.365,11.0,37.0,0.297,21.0,31.0,0.677,14.0,27.0,41.0,14.0,9.0,6.0,10.0,21.0,102.0,,,0.465,0.422,0.385,0.323,25.5,64.3,42.3,40.0,9.2,10.5,8.4,100.0,104.1,118.4,,,6.0,18.0,0.5,3.0,10.0,1.0,5.0,6.0,1.0,5.0,9.0,14.0,8.0,3.0,2.0,3.0,4.0,20.0,17.0,12.0,0.658,0.625,0.8,1.0,15.6,36.8,24.8,51.3,5.9,8.0,23.5,28.0,147.0,128.0,POR,102,0,2020,2020-01-09,True
408,240.0,240.0,43.0,92.0,0.467,14.0,40.0,0.35,5.0,6.0,0.833,11.0,30.0,41.0,26.0,10.0,4.0,11.0,17.0,105.0,,,0.555,0.543,0.435,0.065,22.9,81.1,48.2,60.5,10.6,7.8,10.4,100.0,111.4,129.4,,,10.0,23.0,1.0,3.0,8.0,1.0,2.0,2.0,1.0,4.0,7.0,11.0,6.0,3.0,3.0,4.0,4.0,22.0,16.8,2.0,1.5,1.5,1.0,0.286,17.3,57.7,26.8,49.6,22.6,7.8,24.1,33.7,300.0,138.0,DEN,105,0,1,240.0,240.0,46.0,85.0,0.541,13.0,34.0,0.382,17.0,20.0,0.85,7.0,37.0,44.0,30.0,8.0,4.0,10.0,12.0,122.0,,,0.65,0.618,0.4,0.235,18.9,77.1,51.8,65.2,8.5,7.7,9.6,100.0,129.4,111.4,,,9.0,14.0,0.692,4.0,9.0,0.667,4.0,6.0,1.0,3.0,7.0,10.0,11.0,2.0,2.0,5.0,3.0,23.0,24.5,13.0,0.863,0.833,1.0,1.0,15.1,44.4,26.2,46.4,5.5,10.7,100.0,23.7,164.0,121.0,PHO,122,1,2021,2021-06-07,False
409,240.0,240.0,46.0,85.0,0.541,13.0,34.0,0.382,17.0,20.0,0.85,7.0,37.0,44.0,30.0,8.0,4.0,10.0,12.0,122.0,,,0.65,0.618,0.4,0.235,18.9,77.1,51.8,65.2,8.5,7.7,9.6,100.0,129.4,111.4,,,9.0,14.0,0.692,4.0,9.0,0.667,4.0,6.0,1.0,3.0,7.0,10.0,11.0,2.0,2.0,5.0,3.0,23.0,24.5,13.0,0.863,0.833,1.0,1.0,15.1,44.4,26.2,46.4,5.5,10.7,100.0,23.7,164.0,121.0,PHO,122,1,0,240.0,240.0,43.0,92.0,0.467,14.0,40.0,0.35,5.0,6.0,0.833,11.0,30.0,41.0,26.0,10.0,4.0,11.0,17.0,105.0,,,0.555,0.543,0.435,0.065,22.9,81.1,48.2,60.5,10.6,7.8,10.4,100.0,111.4,129.4,,,10.0,23.0,1.0,3.0,8.0,1.0,2.0,2.0,1.0,4.0,7.0,11.0,6.0,3.0,3.0,4.0,4.0,22.0,16.8,2.0,1.5,1.5,1.0,0.286,17.3,57.7,26.8,49.6,22.6,7.8,24.1,33.7,300.0,138.0,DEN,105,0,2021,2021-06-07,True
410,240.0,240.0,39.0,92.0,0.424,11.0,32.0,0.344,8.0,12.0,0.667,12.0,36.0,48.0,18.0,8.0,4.0,15.0,17.0,97.0,,,0.499,0.484,0.348,0.13,27.3,81.8,54.5,46.2,8.3,10.5,13.4,100.0,100.1,97.0,,,9.0,17.0,0.6,3.0,7.0,0.5,3.0,6.0,1.0,3.0,10.0,12.0,5.0,2.0,1.0,4.0,4.0,21.0,15.8,9.0,0.735,0.7,0.556,0.353,11.9,38.7,19.4,20.4,4.2,7.6,42.9,28.2,157.0,103.0,TOR,97,0,1,240.0,240.0,35.0,81.0,0.432,13.0,43.0,0.302,11.0,16.0,0.688,8.0,32.0,40.0,25.0,8.0,10.0,19.0,17.0,94.0,,,0.534,0.512,0.531,0.198,18.2,72.7,45.5,71.4,8.3,16.7,17.8,100.0,97.0,100.1,,,8.0,18.0,0.6,4.0,13.0,0.6,5.0,6.0,1.0,6.0,10.0,14.0,7.0,3.0,5.0,5.0,5.0,22.0,19.2,6.0,0.799,0.75,1.0,0.667,16.6,30.5,19.3,37.5,6.6,16.0,50.0,39.7,130.0,110.0,IND,94,1,2022,2021-10-30,True
411,240.0,240.0,35.0,81.0,0.432,13.0,43.0,0.302,11.0,16.0,0.688,8.0,32.0,40.0,25.0,8.0,10.0,19.0,17.0,94.0,,,0.534,0.512,0.531,0.198,18.2,72.7,45.5,71.4,8.3,16.7,17.8,100.0,97.0,100.1,,,8.0,18.0,0.6,4.0,13.0,0.6,5.0,6.0,1.0,6.0,10.0,14.0,7.0,3.0,5.0,5.0,5.0,22.0,19.2,6.0,0.799,0.75,1.0,0.667,16.6,30.5,19.3,37.5,6.6,16.0,50.0,39.7,130.0,110.0,IND,94,1,0,240.0,240.0,39.0,92.0,0.424,11.0,32.0,0.344,8.0,12.0,0.667,12.0,36.0,48.0,18.0,8.0,4.0,15.0,17.0,97.0,,,0.499,0.484,0.348,0.13,27.3,81.8,54.5,46.2,8.3,10.5,13.4,100.0,100.1,97.0,,,9.0,17.0,0.6,3.0,7.0,0.5,3.0,6.0,1.0,3.0,10.0,12.0,5.0,2.0,1.0,4.0,4.0,21.0,15.8,9.0,0.735,0.7,0.556,0.353,11.9,38.7,19.4,20.4,4.2,7.6,42.9,28.2,157.0,103.0,TOR,97,0,2022,2021-10-30,False
412,240.0,240.0,42.0,83.0,0.506,11.0,35.0,0.314,13.0,14.0,0.929,9.0,29.0,38.0,24.0,11.0,6.0,14.0,21.0,108.0,,,0.606,0.572,0.422,0.169,23.1,70.7,47.5,57.1,11.8,12.0,13.6,100.0,115.4,105.8,,,8.0,21.0,1.0,3.0,9.0,1.0,8.0,8.0,1.0,5.0,6.0,7.0,6.0,2.0,2.0,3.0,6.0,25.0,19.3,20.0,1.5,1.5,1.0,2.0,26.9,23.1,18.4,26.5,5.7,9.4,40.0,34.5,178.0,110.0,CHI,108,0,1,240.0,240.0,36.0,78.0,0.462,9.0,28.0,0.321,18.0,27.0,0.667,12.0,30.0,42.0,22.0,7.0,4.0,19.0,20.0,99.0,,,0.551,0.519,0.359,0.346,29.3,76.9,52.5,61.1,7.5,8.3,17.5,100.0,105.8,115.4,,,8.0,12.0,0.8,2.0,8.0,1.0,4.0,6.0,1.0,6.0,8.0,14.0,7.0,1.0,3.0,4.0,5.0,20.0,20.4,7.0,0.85,0.8,1.0,1.2,26.8,37.6,32.0,47.5,4.8,11.4,33.3,34.0,141.0,124.0,DET,99,1,2020,2020-01-11,True
413,240.0,240.0,36.0,78.0,0.462,9.0,28.0,0.321,18.0,27.0,0.667,12.0,30.0,42.0,22.0,7.0,4.0,19.0,20.0,99.0,,,0.551,0.519,0.359,0.346,29.3,76.9,52.5,61.1,7.5,8.3,17.5,100.0,105.8,115.4,,,8.0,12.0,0.8,2.0,8.0,1.0,4.0,6.0,1.0,6.0,8.0,14.0,7.0,1.0,3.0,4.0,5.0,20.0,20.4,7.0,0.85,0.8,1.0,1.2,26.8,37.6,32.0,47.5,4.8,11.4,33.3,34.0,141.0,124.0,DET,99,1,0,240.0,240.0,42.0,83.0,0.506,11.0,35.0,0.314,13.0,14.0,0.929,9.0,29.0,38.0,24.0,11.0,6.0,14.0,21.0,108.0,,,0.606,0.572,0.422,0.169,23.1,70.7,47.5,57.1,11.8,12.0,13.6,100.0,115.4,105.8,,,8.0,21.0,1.0,3.0,9.0,1.0,8.0,8.0,1.0,5.0,6.0,7.0,6.0,2.0,2.0,3.0,6.0,25.0,19.3,20.0,1.5,1.5,1.0,2.0,26.9,23.1,18.4,26.5,5.7,9.4,40.0,34.5,178.0,110.0,CHI,108,0,2020,2020-01-11,False
414,240.0,240.0,47.0,92.0,0.511,12.0,30.0,0.4,15.0,18.0,0.833,14.0,39.0,53.0,31.0,11.0,4.0,19.0,22.0,121.0,,,0.605,0.576,0.326,0.196,31.8,79.6,57.0,66.0,10.5,6.3,16.0,100.0,115.8,93.8,,,11.0,18.0,0.733,3.0,8.0,1.0,9.0,11.0,1.0,6.0,15.0,21.0,13.0,4.0,2.0,4.0,5.0,29.0,28.6,31.0,0.776,0.733,0.667,0.647,18.8,42.2,31.1,52.7,9.0,4.3,42.4,37.4,226.0,104.0,PHO,121,0,1,240.0,240.0,37.0,90.0,0.411,8.0,26.0,0.308,16.0,24.0,0.667,10.0,30.0,40.0,21.0,12.0,3.0,18.0,21.0,98.0,,,0.487,0.456,0.289,0.267,20.4,68.2,43.0,56.8,11.5,4.8,15.2,100.0,93.8,115.8,,,11.0,23.0,1.0,2.0,5.0,0.5,7.0,10.0,1.0,4.0,9.0,10.0,7.0,3.0,2.0,3.0,5.0,26.0,17.8,-3.0,1.025,1.0,0.75,0.909,13.0,56.6,29.7,47.8,5.5,5.1,45.0,35.0,136.0,126.0,NYK,98,1,2020,2020-01-16,True
415,240.0,240.0,37.0,90.0,0.411,8.0,26.0,0.308,16.0,24.0,0.667,10.0,30.0,40.0,21.0,12.0,3.0,18.0,21.0,98.0,,,0.487,0.456,0.289,0.267,20.4,68.2,43.0,56.8,11.5,4.8,15.2,100.0,93.8,115.8,,,11.0,23.0,1.0,2.0,5.0,0.5,7.0,10.0,1.0,4.0,9.0,10.0,7.0,3.0,2.0,3.0,5.0,26.0,17.8,-3.0,1.025,1.0,0.75,0.909,13.0,56.6,29.7,47.8,5.5,5.1,45.0,35.0,136.0,126.0,NYK,98,1,0,240.0,240.0,47.0,92.0,0.511,12.0,30.0,0.4,15.0,18.0,0.833,14.0,39.0,53.0,31.0,11.0,4.0,19.0,22.0,121.0,,,0.605,0.576,0.326,0.196,31.8,79.6,57.0,66.0,10.5,6.3,16.0,100.0,115.8,93.8,,,11.0,18.0,0.733,3.0,8.0,1.0,9.0,11.0,1.0,6.0,15.0,21.0,13.0,4.0,2.0,4.0,5.0,29.0,28.6,31.0,0.776,0.733,0.667,0.647,18.8,42.2,31.1,52.7,9.0,4.3,42.4,37.4,226.0,104.0,PHO,121,0,2020,2020-01-16,False
